2204857, -653340
2201565, -400606
2156300, 255138
1753396, 382853
2113190, 421627
2161533, 1405004
1180651, 1706609
1249097, 1115084
1901196, 2038110
557390, 3181817
-479482, 2008261
1084537, 2136251
-123291, 5625321
-6330205, 5009183
-8099655, -2808231
-880809, -7192349
4678824, -2132806
1813645, 2772866
-1403000, 1091011
185624, -458355
717065, 1558569
-1559894, 1720361
-1530253, -311470
-15833, 182690
-1191547, 1376569
-2346572, -249092
-700475, -1241839
-301764, 341971
-2164578, -61372
-1203221, -2541021
1935687, -1470347
1194498, 2135538
-2455983, 2129545
-3322685, -822202
-1786937, -2045758
-1148183, -1891870
-798073, -2256890
-24538, -2161948
-57742, -1802954
12321, -2412263
1169651, -2478608
1402399, -1469201
803174, -1773452
1993911, -2519595
3184054, -1039279
1898173, -235686
2496411, -2202406
6781384, -669918
6302185, 6386081
-1942975, 8612035
-6632081, 1506447
-1905474, -3891620
2474649, -1194116
695151, 1454741
-448430, -334607
1691994, -611104
1650328, 1657053
-280556, 1411723
440882, 29389
1509368, 1398865
-222992, 2421790
-1023817, 761159
546556, 633892
-136326, 2517205
-2635064, 1379149
-1522318, -1653800
1755351, -910246
1640496, 2215026
-730408, 2782004
-1505106, 1711629
-1605047, 1517027
-2239695, 1075520
-2057224, 256202
-1761841, 481636
-2604138, 380173
-2660082, -904306
-1647991, -1015386
-2213480, -402579
-3039555, -1833462
-1453209, -2992357
-983302, -1559020
-3442191, -2659976
-1652461, -7786761
6178988, -7533371
8863671, 981915
2000829, 5869674
-3102456, 1506041
-532000, -2281168
1564220, -373369
-402023, 410942
-449307, -1793860
1759527, -1545867
1294670, 263427
45940, -666504
1569311, -1603423
2441032, 195293
788761, 787651
922776, -759188
2803686, 159298
1545291, 2619056
-1293491, 1496888
-535998, -1369240
2026662, -1103461
2264192, 709950
1599986, 1058595
1771334, 1367658
1234365, 2180416
423190, 1875228
856281, 1650737
721738, 2695104
-643358, 2707321
-586863, 1709150
46044, 2541593
-1584358, 3419867
-2624278, 1750895
-993930, 1703055
-2599167, 4738943
-8584067, 2781396
-8638220, -5718733
-19066, -8839874
4948377, -2329235
951338, 2360136
-2204537, -132999
-146726, -1713805
329240, 394421
-1881623, 232698
-1423001, -1878418
257826, -1197073
-852628, -77451
-1652916, -1712182
178532, -2418121
559214, -787830
-956102, -1155594
142599, -3004586
2498551, -1679984
1387724, 881390
-1003465, 88189
-547121, -1901026
752583, -1794180
714125, -1472542
1195862, -1927481
2107658, -1285046
1651830, -517113
1494845, -1156489
2700035, -985543
