#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B9C482
#Date Time: 2026-05-29 14:16:21.104
#Sample rate: 5e+07Hz
#Samples: 8192
#Trigger: Source: Trigger 1 Condition: Rising
#Channel 1: Range: 250 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 250 mV/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
1.64e-06,0.1616453685289075,-0.2315841022015689
1.66e-06,0.2403625701046113,-0.06810317020760326
1.68e-06,0.161307526462059,0.06605231625342423
1.7e-06,0.01806249011828895,0.06470401990708223
1.72e-06,-0.06234392179165745,-0.0654065775149193
1.74e-06,0.01400838531610677,-0.2275392131625429
1.76e-06,0.2305651501660044,-0.2460782879247452
1.78e-06,0.3910401319190487,-0.0381035765014941
1.8e-06,0.3035390366052835,0.2231288406022655
1.82e-06,0.04002222446344237,0.2578474715205715
1.84e-06,-0.09004697127323563,0.03032246307536162
1.86e-06,0.07177937874720272,-0.1678770998369101
1.88e-06,0.3396881377580745,-0.0815861336710231
1.9e-06,0.4373244950772952,0.2096458771388456
1.92e-06,0.3069174572737686,0.4755973314548021
1.94e-06,0.05387374920423146,0.6073932993097312
1.96e-06,-0.2522111633605225,0.5905395949804564
1.98e-06,-0.5326200788447893,0.3653741051413448
2e-06,-0.5890397040084911,-0.03405868746246814
2.02e-06,-0.3103199988584669,-0.3229311796662384
2.04e-06,0.06265764294229283,-0.2211348055174185
2.06e-06,0.1440775810527848,0.133130059483938
2.08e-06,-0.1143716000863287,0.3370598818681632
2.1e-06,-0.4126861451135668,0.2059380621864051
2.12e-06,-0.5055927134969082,-0.09776568982712693
2.14e-06,-0.3613341509525926,-0.3603464032772284
2.16e-06,-0.06977644726232476,-0.4419183322309185
2.18e-06,0.1917133124784253,-0.2585500291284086
2.2e-06,0.1802266822055758,0.05459179730951735
2.22e-06,-0.08024955133462872,0.1398715412156479
2.24e-06,-0.2103187470713067,-0.09304665261492998
2.26e-06,-0.008627033162743684,-0.2514714733101132
2.28e-06,0.2008350482833351,-0.05023824361857196
2.3e-06,0.08732011382223437,0.2248142110351929
2.32e-06,-0.1748453300522127,0.2281849519010479
2.34e-06,-0.3005225789198601,0.07245672389854865
2.36e-06,-0.3407257848748332,-0.03574405789539563
2.38e-06,-0.395118357637444,-0.2032698789283872
2.4e-06,-0.2728195294382819,-0.4756257408894681
2.42e-06,0.1008337964961749,-0.5406810396004689
2.44e-06,0.3775264492451081,-0.2103484347466827
2.46e-06,0.2413760963051569,0.1799833575193219
2.48e-06,-0.1248447041586326,0.2261625073815349
2.5e-06,-0.3383608904068937,-0.04147431736734906
2.52e-06,-0.2711303191040393,-0.3252906982723369
2.54e-06,-0.04173555571389808,-0.4358509986723796
2.56e-06,0.1751590512028481,-0.3357399949564872
2.58e-06,0.2180649936926094,-0.131810172572262
2.6e-06,0.08461737728744625,-0.03911479876125059
2.62e-06,-0.01572171656656248,-0.1506863214210498
2.64e-06,0.0714415366803542,-0.2727071407649995
2.66e-06,0.2106324682219421,-0.2187752869113201
2.68e-06,0.2069162054866084,-0.1082149865112773
2.7e-06,0.1477938437881184,-0.1432706915161689
2.72e-06,0.2363084653024292,-0.2467524360979163
2.74e-06,0.4363109688767496,-0.1837195819064285
2.76e-06,0.527190484859,0.04953568601073491
2.78e-06,0.43394607440881,0.2399825449315403
2.8e-06,0.3187419296134666,0.2733528795035044
2.82e-06,0.3211068240814062,0.2858246207071677
2.84e-06,0.3471206632287419,0.438856256016983
2.86e-06,0.2075918896203054,0.6805383760987839
2.88e-06,-0.1366691764983306,0.7900874542390701
2.9e-06,-0.5076197658979993,0.620876262773151
2.92e-06,-0.6832976406592267,0.2497576934425196
2.94e-06,-0.5863369674737031,-0.09877691208688341
2.96e-06,-0.33464462767156,-0.2484378065308437
2.98e-06,-0.1153851262868742,-0.1931576563308224
3e-06,-0.02349208410407831,-0.06203583664906433
3.02e-06,-0.02923539924050305,0.04953568601073491
3.04e-06,-0.09545244434281186,0.1348154299168654
3.06e-06,-0.2363325862186423,0.1466130229473578
3.08e-06,-0.3505232048134401,0.003693610235107428
3.1e-06,-0.264373477767069,-0.1870903227722834
3.12e-06,-0.05930334319002083,-0.1422594692564124
3.14e-06,-0.07822249893353762,0.09605190995953339
3.16e-06,-0.3650504136879263,0.1017821694314868
3.18e-06,-0.4775518219484815,-0.2619207699942636
3.2e-06,-0.1606559632445751,-0.5096702236346032
3.22e-06,0.1660373153979382,-0.2797856965832949
3.24e-06,0.07042801047980866,0.0593108345217143
3.26e-06,-0.217751272541974,0.0326819816814601
3.28e-06,-0.276873634240464,-0.2076518420539987
3.3e-06,-0.1657235942473028,-0.3060774753369636
3.32e-06,-0.1180878628216623,-0.3276502168784353
3.34e-06,-0.02991108337420008,-0.4425924804040895
3.36e-06,0.2298894660323074,-0.4419183322309185
3.38e-06,0.3917158160527457,-0.1446189878625109
3.4e-06,0.2018485744838807,0.1334671335705234
3.42e-06,-0.0941010760754178,0.05088398235707689
3.44e-06,-0.1332907558298455,-0.22551676864303
3.46e-06,0.04576553959986712,-0.3525936992857621
3.48e-06,0.2157000992246698,-0.3175379942808704
3.5e-06,0.3559045569668032,-0.2366402135003514
3.52e-06,0.4852980685697842,-0.04619335457954601
3.54e-06,0.4305676537403249,0.2612182123864265
3.56e-06,0.1160366895043581,0.4118903290901433
3.58e-06,-0.1765345403864553,0.2126795439181151
3.6e-06,-0.1538991219076049,-0.1068666901649353
3.62e-06,0.0998202702956294,-0.2015845084954598
3.64e-06,0.2869847753297063,-0.03338453928929715
3.66e-06,0.2761738291905538,0.1870619133376173
3.68e-06,0.1288746880446016,0.3148129921535204
3.7e-06,-0.06437097419274854,0.3080715104218105
3.72e-06,-0.1971429064642147,0.1587476900644357
3.74e-06,-0.1593045949771811,-0.0290025761636857
3.76e-06,0.0123191749818642,-0.07046268881370173
3.78e-06,0.1109690585016304,0.07953527971684407
3.8e-06,0.007589386045985001,0.2224546924290945
3.82e-06,-0.1734939617848186,0.171219431268099
3.84e-06,-0.2136971677397919,-0.03102502068319868
3.86e-06,-0.05085729151880797,-0.1682141739234956
3.88e-06,0.1765104194702422,-0.08765346722956203
3.9e-06,0.2657007251182499,0.1793092093461509
3.92e-06,0.1065771116325997,0.439530404190154
3.94e-06,-0.2082916946702156,0.488406146745051
3.96e-06,-0.4525515090016914,0.2945885469583907
3.98e-06,-0.4951196094246043,0.04009761158634102
4e-06,-0.4079563561776876,-0.1223720981478681
4.02e-06,-0.2964684741176778,-0.1992249898893613
4.04e-06,-0.170453383183182,-0.2127079533527811
4.06e-06,-0.07416839413135545,-0.1190013572820132
4.08e-06,-0.1370070185651791,0.01549120326559979
4.1e-06,-0.3343067856047114,-0.03136209476978417
4.12e-06,-0.3941048314368985,-0.3219199574064819
4.14e-06,-0.1282231248271177,-0.5632650034016971
4.16e-06,0.2548897789790974,-0.4392217395382346
4.18e-06,0.3727966603092289,-0.03035087251002769
4.2e-06,0.1035365330309631,0.2696450645510639
4.22e-06,-0.2843061597111314,0.1860506910778609
4.24e-06,-0.4444432993973271,-0.1951801008503353
4.26e-06,-0.2251837980126413,-0.5474225213321787
4.28e-06,0.1998215220827896,-0.5602313366224276
4.3e-06,0.4619869659572367,-0.2096742865735117
4.32e-06,0.3342826646884983,0.1668374681424876
4.34e-06,0.002521755043257288,0.2288591000742189
4.36e-06,-0.1910617492609414,0.0151541291790143
4.38e-06,-0.1552504901749989,-0.1931576563308224
4.4e-06,-0.03869497711226146,-0.3013584381247666
4.42e-06,0.1464424755207244,-0.3643912923162544
4.44e-06,0.4180674972669298,-0.2440558434052323
4.46e-06,0.5072578029149377,0.1570623196315082
4.48e-06,0.1684022098658778,0.4722265905889471
4.5e-06,-0.2751844239062214,0.2844763243608258
4.52e-06,-0.3028874733877996,-0.1581019513259307
4.54e-06,-0.005924296627955569,-0.3023696603845231
4.56e-06,0.1582669478604224,-0.1604614699320292
4.58e-06,0.1714427884675144,-0.1129340237234742
4.6e-06,0.3004984580036469,-0.08428272636370708
4.62e-06,0.3714452920418349,0.1850394688181044
4.64e-06,0.1086041640336908,0.398070291540138
4.66e-06,-0.1603181211777266,0.1927921728095708
4.68e-06,-0.02281639997038128,-0.05765387352345288
4.7e-06,0.1954295752137589,0.1199841701071036
4.72e-06,0.01671112185089489,0.3869468466828166
4.74e-06,-0.2903873169144046,0.2393083967583693
4.76e-06,-0.2539003736947651,-0.0650695034283338
4.78e-06,-0.04883023911771688,-0.0819232077576086
4.8e-06,-0.02450561030462385,0.02594049994975018
4.82e-06,-0.03970850331280699,-0.002373723323431503
4.84e-06,0.04745474993410969,0.02594049994975018
4.86e-06,0.008602912246530545,0.1823428761254204
4.88e-06,-0.1772102245201523,0.1456018006876013
4.9e-06,-0.1545748060413019,-0.07079976290028724
4.92e-06,0.07954974628471854,-0.04181139145393456
4.94e-06,0.09306342895865911,0.2436903598839807
4.96e-06,-0.1620073315119692,0.3400935486474326
4.98e-06,-0.3174146822622858,0.1857136169912754
5e-06,-0.3191038925965283,0.1075124289034402
5.02e-06,-0.4126861451135668,0.08425431692904102
5.04e-06,-0.513363081034424,-0.1233833204076246
5.06e-06,-0.3772127280944728,-0.3745035149138193
5.08e-06,-0.1255203882923296,-0.3910201451565086
5.1e-06,-0.003559402160015969,-0.2561905105223101
5.12e-06,0.01333270118240974,-0.1574278031527598
5.14e-06,-0.00828919109589517,-0.06169876256247883
5.16e-06,-0.1471422805706346,-0.001699575150260511
5.18e-06,-0.3086307885242244,-0.1527087659405628
5.2e-06,-0.2319406393496116,-0.4193343684296903
5.22e-06,0.05150885473629186,-0.4671988887248307
5.24e-06,0.2180649936926094,-0.2497861028771857
5.26e-06,0.1359693714484204,-0.05158653996491395
5.28e-06,-0.03058676750789711,-0.04450798414661853
5.3e-06,-0.1288988089608148,-0.1688883220966666
5.32e-06,-0.1059255484151158,-0.3340546245235598
5.34e-06,0.04171143479768494,-0.4523676289150689
5.36e-06,0.2390112018372173,-0.4375363691053071
5.38e-06,0.3819183961141388,-0.3232682537528239
5.4e-06,0.4592842294224486,-0.1823712855600865
5.42e-06,0.4738114382969347,-0.01754205721977883
5.44e-06,0.3832697643815329,0.1182987996741761
5.46e-06,0.2727954085220687,0.1014450953449013
5.48e-06,0.3298907178194676,0.03537857437414407
5.5e-06,0.4775277010322684,0.1847023947315189
5.52e-06,0.4018510780582011,0.5066081474206678
5.54e-06,0.05286022300368592,0.6421119302280373
5.56e-06,-0.253224689561068,0.4439123673157654
5.58e-06,-0.2897116327807076,0.1496466897266273
5.6e-06,-0.1376827026988761,0.001334091629008955
5.62e-06,0.03090048865853249,0.04077175975951201
5.64e-06,0.08191464075265814,0.1998707286278662
5.66e-06,-0.03227597784213968,0.3161612884998624
5.68e-06,-0.170453383183182,0.2666113977717944
5.7e-06,-0.1724804355842731,0.1826799502120059
5.72e-06,-0.1674128045815454,0.2447015821437372
