#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B9C482
#Date Time: 2026-05-29 14:59:32.218
#Sample rate: 5e+07Hz
#Samples: 8192
#Trigger: Source: Trigger 1 Condition: Rising
#Channel 1: Range: 250 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 250 mV/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-5.028e-05,-0.0113297696975318,-0.0118117977478254
-5.026e-05,-0.01099192763068328,-0.01248594592099639
-5.024e-05,-0.01200545383122883,-0.01046350140148341
-5.022e-05,-0.01099192763068328,-0.01046350140148341
-5.02e-05,-0.01065408556383477,-0.0114747236612399
-5.018e-05,-0.01166761176438031,-0.0118117977478254
-5.016e-05,-0.01065408556383477,-0.01080057548806891
-5.014e-05,-0.01234329589807734,-0.01012642731489792
-5.012e-05,-0.01031624349698626,-0.01046350140148341
-5.01e-05,-0.01031624349698626,-0.0111376495746544
-5.008e-05,-0.009978401430137741,-0.0111376495746544
-5.006e-05,-0.01099192763068328,-0.0111376495746544
-5.004e-05,-0.0113297696975318,-0.0118117977478254
-5.002e-05,-0.01031624349698626,-0.0114747236612399
-5e-05,-0.0113297696975318,-0.0118117977478254
-4.998e-05,-0.01099192763068328,-0.0118117977478254
-4.996e-05,-0.01031624349698626,-0.0118117977478254
-4.994e-05,-0.01065408556383477,-0.0118117977478254
-4.992e-05,-0.01099192763068328,-0.01248594592099639
-4.99e-05,-0.01200545383122883,-0.01282302000758188
-4.988e-05,-0.01065408556383477,-0.0118117977478254
-4.986e-05,-0.01200545383122883,-0.0118117977478254
-4.984e-05,-0.01099192763068328,-0.0111376495746544
-4.982e-05,-0.0113297696975318,-0.0114747236612399
-4.98e-05,-0.0113297696975318,-0.0111376495746544
-4.978e-05,-0.009978401430137741,-0.0111376495746544
-4.976e-05,-0.01031624349698626,-0.01012642731489792
-4.974e-05,-0.01099192763068328,-0.01046350140148341
-4.972e-05,-0.01031624349698626,-0.01046350140148341
-4.97e-05,-0.01099192763068328,-0.01214887183441089
-4.968e-05,-0.009302717296440713,-0.0114747236612399
-4.966e-05,-0.01065408556383477,-0.0118117977478254
-4.964e-05,-0.01099192763068328,-0.0111376495746544
-4.962e-05,-0.009978401430137741,-0.0114747236612399
-4.96e-05,-0.0113297696975318,-0.0114747236612399
-4.958e-05,-0.0113297696975318,-0.01248594592099639
-4.956e-05,-0.01031624349698626,-0.0118117977478254
-4.954e-05,-0.01099192763068328,-0.01214887183441089
-4.952e-05,-0.01166761176438031,-0.0114747236612399
-4.95e-05,-0.0113297696975318,-0.01214887183441089
-4.948e-05,-0.01200545383122883,-0.0114747236612399
-4.946e-05,-0.01065408556383477,-0.01248594592099639
-4.944e-05,-0.0113297696975318,-0.01214887183441089
-4.942e-05,-0.01065408556383477,-0.01214887183441089
-4.94e-05,-0.01065408556383477,-0.01282302000758188
-4.938e-05,-0.009640559363289227,-0.0118117977478254
-4.936e-05,-0.009640559363289227,-0.01349716818075288
-4.934e-05,-0.009978401430137741,-0.01316009409416738
-4.932e-05,-0.009640559363289227,-0.01383424226733837
-4.93e-05,-0.009978401430137741,-0.01214887183441089
-4.928e-05,-0.009640559363289227,-0.01349716818075288
-4.926e-05,-0.008964875229592198,-0.01417131635392387
-4.924e-05,-0.01166761176438031,-0.01383424226733837
-4.922e-05,-0.009978401430137741,-0.01316009409416738
-4.92e-05,-0.009302717296440713,-0.01214887183441089
-4.918e-05,-0.01099192763068328,-0.01383424226733837
-4.916e-05,-0.009978401430137741,-0.01248594592099639
-4.914e-05,-0.009978401430137741,-0.01316009409416738
-4.912e-05,-0.01166761176438031,-0.01248594592099639
-4.91e-05,-0.0113297696975318,-0.01316009409416738
-4.908e-05,-0.01099192763068328,-0.01349716818075288
-4.906e-05,-0.01099192763068328,-0.01282302000758188
-4.904e-05,-0.01200545383122883,-0.01349716818075288
-4.902e-05,-0.01065408556383477,-0.01282302000758188
-4.9e-05,-0.01099192763068328,-0.01248594592099639
-4.898e-05,-0.01166761176438031,-0.0118117977478254
-4.896e-05,-0.0113297696975318,-0.01214887183441089
-4.894e-05,-0.0113297696975318,-0.0114747236612399
-4.892e-05,-0.009978401430137741,-0.0118117977478254
-4.89e-05,-0.01166761176438031,-0.0111376495746544
-4.888e-05,-0.0113297696975318,-0.0118117977478254
-4.886e-05,-0.01031624349698626,-0.0114747236612399
-4.884e-05,-0.009640559363289227,-0.01012642731489792
-4.882e-05,-0.009978401430137741,-0.01046350140148341
-4.88e-05,-0.009302717296440713,-0.0111376495746544
-4.878e-05,-0.008964875229592198,-0.01046350140148341
-4.876e-05,-0.009978401430137741,-0.01080057548806891
-4.874e-05,-0.01031624349698626,-0.01012642731489792
-4.872e-05,-0.01031624349698626,-0.01046350140148341
-4.87e-05,-0.009978401430137741,-0.01046350140148341
-4.868e-05,-0.009978401430137741,-0.0111376495746544
-4.866e-05,-0.01031624349698626,-0.01080057548806891
-4.864e-05,-0.01065408556383477,-0.01012642731489792
-4.862e-05,-0.009978401430137741,-0.01080057548806891
-4.86e-05,-0.01031624349698626,-0.01080057548806891
-4.858e-05,-0.01065408556383477,-0.01080057548806891
-4.856e-05,-0.009640559363289227,-0.009789353228312418
-4.854e-05,-0.01065408556383477,-0.01046350140148341
-4.852e-05,-0.01166761176438031,-0.01046350140148341
-4.85e-05,-0.01099192763068328,-0.0114747236612399
-4.848e-05,-0.01099192763068328,-0.01080057548806891
-4.846e-05,-0.01065408556383477,-0.01080057548806891
-4.844e-05,-0.0113297696975318,-0.01046350140148341
-4.842e-05,-0.01099192763068328,-0.01248594592099639
-4.84e-05,-0.01065408556383477,-0.0111376495746544
-4.838e-05,-0.01031624349698626,-0.0118117977478254
-4.836e-05,-0.009640559363289227,-0.0118117977478254
-4.834e-05,-0.009640559363289227,-0.01080057548806891
-4.832e-05,-0.009978401430137741,-0.0111376495746544
-4.83e-05,-0.0113297696975318,-0.01214887183441089
-4.828e-05,-0.01065408556383477,-0.0111376495746544
-4.826e-05,-0.01099192763068328,-0.0111376495746544
-4.824e-05,-0.009978401430137741,-0.0114747236612399
-4.822e-05,-0.01099192763068328,-0.01080057548806891
-4.82e-05,-0.009978401430137741,-0.01012642731489792
-4.818e-05,-0.01065408556383477,-0.0111376495746544
-4.816e-05,-0.0113297696975318,-0.0111376495746544
-4.814e-05,-0.01065408556383477,-0.0111376495746544
-4.812e-05,-0.0113297696975318,-0.01080057548806891
-4.81e-05,-0.01200545383122883,-0.01080057548806891
-4.808e-05,-0.01200545383122883,-0.0111376495746544
-4.806e-05,-0.01200545383122883,-0.0111376495746544
-4.804e-05,-0.01234329589807734,-0.0111376495746544
-4.802e-05,-0.01200545383122883,-0.0111376495746544
-4.8e-05,-0.01200545383122883,-0.0114747236612399
-4.798e-05,-0.01268113796492585,-0.0111376495746544
-4.796e-05,-0.01200545383122883,-0.0114747236612399
-4.794e-05,-0.01166761176438031,-0.01248594592099639
-4.792e-05,-0.01166761176438031,-0.01214887183441089
-4.79e-05,-0.01166761176438031,-0.0114747236612399
-4.788e-05,-0.01234329589807734,-0.0118117977478254
