1074942, 1224740
-352204, 185972
1199637, -609345
1475686, 2018396
-2588869, 2423539
-4089795, -2810222
1193917, -6088525
5882923, -2289425
4387749, 2302193
1448815, 2424224
1257225, 1386017
1473052, 1971998
599520, 2372064
111885, 2023864
-21936, 2049264
-489093, 2064863
-745975, 1868087
-1088185, 1977648
-1820437, 1619541
-1746412, 926497
-1746295, 1486528
-3934128, 1318077
-5032423, -2591534
-674941, -5868367
4289283, -2594057
2707423, 2668085
-1635970, 2314099
-1590852, -646386
208264, -160648
-972976, 1024983
-1983401, -593207
-379852, -1435957
-32484, -32484
-1435957, -379851
-593207, -1983401
1024983, -972975
-160648, 208264
-646385, -1590851
2314099, -1635969
2668084, 2707424
-2594057, 4289283
-5868367, -674940
-2591534, -5032421
1318078, -3934128
1486529, -1746294
926497, -1746412
1619541, -1820437
1977648, -1088185
1868087, -745975
2064863, -489093
2049264, -21936
2023865, 111885
2372065, 599520
1971998, 1473054
1386017, 1257225
2424224, 1448815
2302193, 4387749
-2289425, 5882924
-6088525, 1193917
-2810222, -4089794
2423539, -2588869
2018396, 1475686
-609345, 1199638
185972, -352204
1224740, 1074942
-498129, 1954365
-1137081, 355135
245230, 283111
-362015, 1687982
-1928954, 675093
-810070, -782894
82826, 548421
-1961988, 722671
-1810217, -2532140
2716501, -2865100
4359230, 2297757
-189287, 5486982
-4123884, 2746126
-3368705, -457294
-1861370, -628902
-2021902, -438491
-2018042, -1152854
-1488239, -1471248
-1291236, -1595054
-941620, -1912698
-548878, -1862939
-564795, -2044577
59067, -2617320
995358, -2164913
558913, -1769162
954856, -3392259
4690261, -3372545
6626294, 1845903
1710939, 6129057
-3777295, 2920649
-2362879, -2159068
1344538, -1666983
813701, 607439
-497643, -479127
1122717, -1368060
1847206, 403603
285974, 811872
492917, -533246
1876545, 306715
729353, 1792960
-515986, 585180
959173, 8678
835836, 2286841
-2656087, 1978539
-2990567, -2623170
1950753, -4293078
4972098, -234703
2758910, 3205638
254920, 2736053
107791, 1818885
33974, 2093648
-620579, 2061198
-896857, 1773694
-1232495, 1709939
-1609660, 1297045
-1516554, 1047891
-1925061, 1232524
-2687338, 487535
-2160316, -418841
-2029456, 328520
-4334827, -263530
-4481534, -4810476
1279946, -7216337
5983411, -2188153
2907043, 3376931
-1901135, 2040810
-1286507, -1251780
630907, -455380
-713021, 626853
-1446799, -1127113
321264, -1672389
480419, -177104
-812584, -653015
224211, -1988722
1583488, -743619
302913, 244525
55350, -1369718
2540988, -977126
2118459, 2677702
-2442592, 3025440
-4094772, -1583303
-576727, -4358534
2321730, -2645893
2081587, -805957
1651693, -695165
1984201, -453144
1957603, 70616
1931282, 302096
1975768, 816073
1525566, 1183974
1478680, 1034415
1839282, 1673825
989441, 2569224
213845, 1931375
1370473, 2125421
611747, 5193994
-4728833, 5574281
-7613613, -621131
-2586736, -5657187
2920572, -2759181
1642693, 1674313
-1199249, 904916
-141763, -665455
724440, 888245
-1100280, 1458471
-1445182, -259507
-37780, -161461
-760382, 1063925
-2017050, -127496
-708548, -1314395
-11322, 25181
-1754237, -51973
-1131835, -2704370
2596819, -2207412
2957812, 2195809
-1224249, 3778474
-3684970, 826076
-2431876, -1509055
-1195572, -1448308
-1116607, -1397005
-789951, -1725482
-453678, -1727575
-266200, -1960285
384982, -2075558
672628, -1608140
452657, -1807965
1312425, -2335809
2264721, -1394657
1465134, -852038
2024305, -2519014
5913844, -1642263
6591674, 4439346
90876, 7788572
-5169041, 2871232
-2478093, -2443879
1497039, -1195193
549156, 1181730
-694804, -115991
1010795, -778595
1407291, 1055453
-221772, 1183452
129399, -119148
1270100, 816736
-31224, 1960695
-1004045, 619948
381961, 233381
412, 2086304
-2762381, 1280632
-2225243, -2421890
1907677, -2784366
3365884, 896996
982086, 2990624
-795315, 2147377
-873715, 1434377
-1092252, 1368920
-1356281, 1027083
-1400404, 916543
-1871821, 765644
-2009584, 21566
-1538289, -117859
-2012368, 183754
-2680684, -874614
-1653766, -1790982
-1441550, -764472
-3715980, -1705732
-2785677, -6445408
3951091, -7475437
7724555, -810187
3012966, 4548719
-1983380, 2075100
-730491, -1381185
1187610, -242405
-314050, 701991
-783133, -1090746
1003523, -1302780
906189, 207070
-278244, -380519
828787, -1417691
1825386, -51764
479160, 673841
407513, -745142
2340920, -94095
1402188, 2708706
-2168659, 2156550
-2510522, -1604415
619513, -2885435
2312068, -1052869
1825502, 198090
1541166, 386818
1460999, 772657
1157760, 917736
1291972, 1011803
1161627, 1687016
367845, 1790965
436818, 1323098
824420, 2081406
-403536, 2843172
-1179417, 1725353
151057, 1928412
-1164023, 4896304
-6749755, 3988102
-8171122, -3287635
-1487048, -7419398
3835144, -2992366
1572545, 1572690
-1329410, 282164
-2415, -1199863
672427, 455610
-1140437, 737275
-1158595, -952135
209265, -631078
-585982, 423703
-1498262, -806625
-110296, -1622865
345303, -294355
-1089349, -525099
-215061, -2497382
2544501, -1474145
1992624, 1858448
-1310773, 2150392
-2368902, -401239
-1054310, -1680883
-275814, -1499097
7401, -1541070
468029, -1411172
450282, -1186654
600457, -1565042
1433840, -1429791
1443888, -625434
982204, -950413
2017138, -1417684
2806313, -51590
1578376, 473324
2263321, -1245684
5993274, 410060
5187594, 6802416
-2486359, 8633046
-6886072, 2073304
-2801290, -3073962
1239515, -1001505
-116903, 1335640
-1198722, -161198
549442, -595568
647173, 1172333
-904961, 991189
-372463, -218715
540827, 745232
-762575, 1509069
-1369490, 137613
-79394, -38697
-584442, 1388190
-2540562, 344451
-1476905, -2279647
1516109, -1731792
1724990, 1047075
-243381, 1848640
-1120826, 1007656
-1197743, 628693
-1461623, 255725
-1245627, -200082
-1128551, 9775
-1731900, -204446
-1556816, -1144255
-774990, -1000667
-1388580, -546699
-1915051, -1836114
-439464, -2568272
-275051, -1196101
-2470000, -2406787
-528908, -6942738
6594767, -6317061
8827639, 1595967
2524441, 6151780
-2312698, 2445523
-400240, -1002852
1385192, 437710
-246550, 1163383
-466363, -608916
1196477, -523651
817486, 860113
-223242, 140479
862516, -617843
1453256, 708622
132365, 1084325
229730, -146578
1616046, 590872
460035, 2462850
-1930775, 1394436
-1381193, -1167304
827804, -1260519
1354918, 138840
937993, 647901
871151, 945642
402418, 1330087
17827, 993947
433481, 1005016
141765, 1799379
-851249, 1541156
-498020, 808359
-55573, 1726672
-1566559, 2274935
-2142830, 710250
-577205, 1009106
-2331928, 3763628
-7688675, 1609753
-7309434, -6135970
672617, -8736062
5256507, -2804952
1942539, 1597559
-870815, -189517
658191, -1455528
